,DATE,SENTIMENT,IMPACT_SCORE
1454,2021/7/2,neutral,0.11270078
1455,2021/7/3,negative,-0.60446143
1456,2021/7/3,negative,-0.69473654
1457,2021/7/4,negative,-0.84313023
1458,2021/7/4,negative,-0.49738616
1459,2021/7/5,neutral,0.28154743
1460,2021/7/5,neutral,-0.008455165
1461,2021/7/6,neutral,0.043404765
1462,2021/7/6,neutral,0.010549337
1463,2021/7/6,neutral,0.043404765
1464,2021/7/6,neutral,0.010549337
1465,2021/7/6,neutral,0.02773256
1466,2021/7/6,negative,-0.8718965
1467,2021/7/6,neutral,0.112008065
1468,2021/10/25,positive,0.93609077
1469,2021/7/6,negative,-0.8718965
1470,2021/7/6,neutral,0.112008065
1471,2021/7/6,negative,-0.94105774
1472,2021/7/6,neutral,0.017358141
1473,2021/7/6,negative,-0.94105774
1474,2021/7/6,neutral,0.42397144
1475,2021/7/6,neutral,0.017358141
1476,2021/7/7,positive,0.7933751
1477,2021/7/7,neutral,0.07262185
1478,2021/7/7,neutral,-0.37415192
1479,2021/7/8,neutral,-0.07051031
1480,2021/7/8,neutral,-0.004754197
1481,2021/7/8,positive,0.6367622
1482,2021/7/8,negative,-0.9079169
1483,2021/7/9,positive,0.88341904
1484,2021/7/9,neutral,0.22048113
1485,2021/7/9,neutral,0.04026194
1486,2021/7/9,negative,-0.95888245
1487,2021/7/10,neutral,-0.011510838
1488,2021/7/10,positive,0.6738306
1489,2021/7/12,positive,0.9006525
1490,2021/7/12,negative,-0.95220834
1491,2021/7/12,negative,-0.935362
1492,2021/7/12,neutral,0.09233682
1493,2021/7/12,neutral,0.041697763
1494,2021/7/12,neutral,0.032987982
1495,2021/7/13,positive,0.7766947
1496,2021/7/13,positive,0.70638907
1497,2021/7/13,neutral,0.42885
1498,2021/7/13,neutral,0.42679313
1499,2021/7/13,positive,0.79099387
1500,2021/7/13,neutral,0.0110280365
1501,2021/7/13,positive,0.93436235
1502,2021/7/14,negative,-0.89883065
1503,2021/7/14,neutral,-0.014125728
1504,2021/7/14,positive,0.9003399
1505,2021/7/14,negative,-0.80336326
1506,2021/7/14,positive,0.7979632
1507,2021/7/14,negative,-0.93986684
1508,2021/7/14,negative,-0.88257116
1509,2021/7/14,positive,0.60419613
1510,2021/7/14,positive,0.90178305
1511,2021/7/15,negative,-0.912036
1512,2021/7/15,neutral,-0.005489494
1513,2021/7/15,neutral,0.0631291
1514,2021/7/16,negative,-0.88760287
1515,2021/7/16,neutral,0.04818662
1516,2021/7/16,negative,-0.9434616
1517,2021/7/16,neutral,0.16802426
1518,2021/7/18,negative,-0.9239352
1519,2021/7/18,neutral,0.040173348
1520,2021/7/19,positive,0.73741597
1521,2021/7/19,neutral,0.055197984
1522,2021/7/19,neutral,0.010109652
1523,2021/7/19,neutral,0.034492478
1524,2021/7/19,neutral,0.029104497
1525,2021/7/19,positive,0.30200607
1526,2021/7/20,neutral,0.20119584
1527,2021/7/20,positive,0.8096899
1528,2021/7/20,positive,0.61911505
1529,2021/7/20,neutral,0.23944995
1530,2021/7/21,negative,-0.8063091
1531,2021/7/21,negative,-0.918168
1532,2021/7/21,neutral,0.31554386
1533,2021/7/22,negative,-0.90363216
1534,2021/7/22,neutral,0.12911907
1535,2021/12/13,neutral,-0.025458831
1536,2021/7/22,positive,0.51887745
1537,2021/7/22,negative,-0.64418304
1538,2021/7/22,neutral,-0.40643305
1539,2021/1/11,negative,-0.923564
1540,2021/1/4,positive,0.61805433
1541,2021/1/15,negative,-0.9112955
1542,2021/1/24,neutral,0.4567368
1543,2021/1/5,neutral,-0.11762159
1544,2021/2/2,positive,0.8957247
1545,2021/2/17,negative,-0.93530697
1546,2021/2/2,positive,0.51893973
1547,2021/2/6,neutral,-0.23395261
1548,2021/2/24,neutral,0.15137796
1549,2021/2/24,negative,-0.8749094
1550,2021/2/5,positive,0.7724884
1551,2021/2/23,negative,-0.62957376
1552,2021/3/2,neutral,-0.41225532
1553,2021/2/25,negative,-0.9432645
1554,2021/2/4,neutral,0.22968651
1555,2021/3/17,positive,0.6253792
1556,2021/3/24,negative,-0.826693
1557,2021/3/12,negative,-0.49155468
1558,2021/3/23,neutral,-0.0013181716
1559,2021/3/17,neutral,0.057977844
1560,2021/3/11,negative,-0.9312405
1561,2021/3/28,neutral,-0.058102205
1562,2021/3/13,neutral,-0.4195891
1563,2021/3/20,neutral,0.005273504
1564,2021/3/16,neutral,-0.025648657
1565,2021/3/19,positive,0.3303463
1566,2021/3/17,positive,0.6585952
1567,2021/3/30,positive,0.1140509
1568,2021/4/9,negative,-0.8009985
1569,2021/4/21,negative,-0.2947611
1570,2021/4/20,neutral,0.14135754
1571,2021/4/28,negative,-0.45756233
1572,2021/4/6,positive,0.9293412
1573,2021/4/15,neutral,-0.13048041
1574,2021/4/6,neutral,0.32428253
1575,2021/4/14,neutral,0.1989856
1576,2021/4/22,neutral,-0.40297985
1577,2021/5/26,positive,0.7877962
1578,2021/5/25,negative,-0.48420358
1579,2021/5/10,positive,0.53948516
1580,2021/6/2,neutral,-0.010673553
1581,2021/5/17,neutral,0.18104103
1582,2021/5/25,positive,0.76814276
1583,2021/5/7,neutral,0.14460577
1584,2021/5/26,positive,0.7951993
1585,2021/5/22,negative,-0.67173165
1586,2021/5/20,negative,-0.96058136
1587,2021/5/23,neutral,0.17848076
1588,2021/5/20,negative,-0.9587762
1589,2021/6/25,negative,-0.84244645
1590,2021/7/2,neutral,0.13029672
1591,2021/6/7,neutral,0.039302856
1592,2021/6/24,positive,0.2073876
1593,2021/6/29,neutral,0.060639683
1594,2021/6/28,positive,0.5673263
1595,2021/6/9,positive,0.6959588
1596,2021/6/26,neutral,0.22570182
1597,2021/6/17,neutral,0.04118462
1598,2021/6/10,neutral,0.3270539
1599,2021/7/30,neutral,-0.41251346
1600,2021/7/30,negative,-0.9418716
1601,2021/7/30,negative,-0.9660451
1602,2021/8/5,neutral,0.26510394
1603,2021/8/8,neutral,-0.030659415
1604,2021/8/19,positive,0.88341254
1605,2021/8/13,neutral,0.12555087
1606,2021/8/6,neutral,-0.20819625
1607,2021/9/9,negative,-0.24045788
1608,2021/10/1,neutral,0.16486791
1609,2021/9/22,positive,0.80353487
1610,2021/9/9,positive,0.9316454
1611,2021/9/29,negative,-0.94441545
1612,2021/9/10,negative,-0.795897
1613,2021/9/23,neutral,0.09178155
1614,2021/9/23,neutral,0.1343836
1615,2021/9/23,neutral,-0.083740436
1616,2021/9/23,negative,-0.94375587
1617,2021/10/21,neutral,-0.24017338
1618,2021/10/28,negative,-0.95975333
1619,2021/10/29,negative,-0.96501565
1620,2021/10/26,neutral,-0.15314892
1621,2021/11/26,negative,-0.8843688
1622,2021/11/19,negative,-0.8732863
1623,2021/11/9,neutral,0.04894549
1624,2021/11/30,positive,0.65377533
1625,2021/11/16,neutral,-0.0014928171
1626,2021/11/29,positive,0.511941
1627,2021/11/8,positive,0.85221034
1628,2021/11/7,positive,0.88382167
1629,2021/12/7,neutral,0.08692924
1630,2021/11/15,neutral,-0.17751534
1631,2021/11/7,neutral,0.2410004
1632,2021/12/8,neutral,-0.3617636
1633,2021/12/15,neutral,0.25427192
1634,2021/12/16,negative,-0.9536707
1635,2021/12/30,negative,-0.9524911
1636,2022/1/7,neutral,-0.22493376
1637,2021/1/5,neutral,0.44463512
1638,2021/1/24,positive,0.59334975
1639,2021/1/7,positive,0.71795475
1640,2021/1/28,neutral,0.09754135
1641,2021/1/8,neutral,0.18773037
1642,2021/1/28,neutral,0.20025557
1643,2021/1/20,neutral,0.35087103
1644,2021/1/26,positive,0.9190382
1645,2021/1/26,positive,0.8561654
1646,2021/2/5,neutral,0.0613015
1647,2021/2/18,positive,0.9217679
1648,2021/2/22,positive,0.6701365
1649,2021/2/23,positive,0.8174846
1650,2021/2/19,positive,0.8698331
1651,2021/2/19,neutral,0.39303476
1652,2021/2/3,negative,-0.94338685
1653,2021/2/3,neutral,0.12182152
1654,2021/2/6,neutral,0.31439412
1655,2021/2/11,positive,0.7405267
1656,2021/2/27,neutral,0.025672335
1657,2021/3/2,neutral,0.054595202
1658,2021/2/25,negative,-0.6721501
1659,2021/2/9,neutral,0.043458387
1660,2021/3/17,positive,0.66459787
1661,2021/3/22,neutral,0.2917538
1662,2021/3/12,neutral,0.2586958
1663,2021/3/25,neutral,0.34986052
1664,2021/3/17,neutral,0.14147617
1665,2021/3/15,positive,0.349363
1666,2021/3/16,neutral,0.028807925
1667,2021/4/1,negative,-0.9122088
1668,2021/3/11,positive,0.9303984
1669,2021/3/27,positive,0.9401521
1670,2021/3/12,negative,-0.4587676
1671,2021/3/19,positive,0.78263575
1672,2021/3/24,positive,0.5268971
1673,2021/3/11,negative,-0.9645829
1674,2021/4/8,positive,0.83797264
1675,2021/4/29,neutral,-0.009302668
1676,2021/4/27,neutral,0.15702523
1677,2021/4/18,positive,0.8348114
1678,2021/5/3,positive,0.9365216
1679,2021/4/18,neutral,0.24813831
1680,2021/4/23,positive,0.6077483
1681,2021/5/1,positive,0.9263865
1682,2021/5/2,positive,0.89678335
1683,2021/4/25,positive,0.9266999
1684,2021/4/25,positive,0.9265402
1685,2021/4/7,neutral,0.44623142
1686,2021/4/12,positive,0.48493758
1687,2021/4/6,neutral,0.018840153
1688,2021/4/27,neutral,0.1860729
1689,2021/4/8,neutral,-0.20606788
1690,2021/5/4,neutral,0.13418506
1691,2021/5/27,positive,0.53816354
1692,2021/6/1,neutral,0.13264084
1693,2021/5/31,positive,0.65179
1694,2021/6/4,neutral,0.112831436
1695,2021/5/6,neutral,0.071096785
1696,2021/5/25,positive,0.7556283
1697,2021/5/21,positive,0.92966014
1698,2021/6/1,negative,-0.8972755
1699,2021/5/17,positive,0.68139404
1700,2021/5/21,neutral,0.106818475
1701,2021/5/6,positive,0.8983297
1702,2021/6/5,negative,-0.8921186
1703,2021/5/6,positive,0.8260618
1704,2021/5/19,neutral,0.20493448
1705,2021/5/7,positive,0.691726
1706,2021/5/27,neutral,0.14254898
1707,2021/5/22,neutral,0.12388241
1708,2021/5/25,positive,0.7670819
1709,2021/5/9,negative,-0.7347102
1710,2021/5/15,positive,0.88834536
1711,2021/5/25,negative,-0.6147381
1712,2021/5/17,neutral,0.25893754
1713,2021/5/13,neutral,0.09128895
1714,2021/6/10,neutral,-0.050386503
1715,2021/6/11,negative,-0.87237704
1716,2021/6/7,positive,0.663053
1717,2021/6/29,neutral,0.45029178
1718,2021/6/6,neutral,0.07549772
1719,2021/6/15,neutral,0.46925133
1720,2021/6/23,neutral,0.3325022
1721,2021/6/5,negative,-0.8921186
1722,2021/7/3,positive,0.7962797
1723,2021/6/17,neutral,0.051401004
1724,2021/6/26,neutral,-0.011615671
1725,2021/6/15,neutral,0.28994945
1726,2021/6/23,positive,0.9238406
1727,2021/6/24,positive,0.5161505
1728,2021/6/29,negative,-0.9079313
1729,2021/6/17,neutral,0.4133121
1730,2021/6/21,positive,0.8809389
1731,2021/6/10,neutral,0.25956562
1732,2021/6/16,positive,0.7277767
1733,2021/6/8,negative,-0.87669945
1734,2021/7/30,neutral,-0.009414252
1735,2021/8/2,negative,-0.96379805
1736,2021/7/15,positive,0.8618482
1737,2021/8/1,negative,-0.9632394
1738,2021/7/19,positive,0.709671
1739,2021/7/30,positive,0.71617794
1740,2021/7/29,neutral,0.02284976
1741,2021/7/26,neutral,0.013501942
1742,2021/7/27,neutral,0.15384771
1743,2021/7/17,positive,0.76504093
1744,2021/7/9,positive,0.6956634
1745,2021/8/29,neutral,0.2487967
1746,2021/8/8,negative,-0.8784301
1747,2021/8/30,neutral,0.22488071
1748,2021/9/1,positive,0.79417384
1749,2021/8/16,neutral,-0.15848006
1750,2021/8/22,neutral,0.062085576
1751,2021/8/28,neutral,0.37508917
1752,2021/8/27,positive,0.48695883
1753,2021/8/21,positive,0.5854262
1754,2021/9/3,neutral,0.24178152
1755,2021/8/26,neutral,0.11895586
1756,2021/9/3,negative,-0.52520084
1757,2021/8/27,neutral,0.11658564
1758,2021/9/27,negative,-0.92665464
1759,2021/10/6,positive,0.86634994
1760,2021/9/30,neutral,0.2491387
1761,2021/9/19,neutral,-0.010111537
1762,2021/9/10,positive,0.558843
1763,2021/9/28,negative,-0.95994544
1764,2021/9/20,neutral,-0.042060025
1765,2021/9/9,positive,0.8743447
1766,2021/9/29,positive,0.78021336
1767,2021/9/21,neutral,0.1615016
1768,2021/9/25,negative,-0.53413
1769,2021/10/5,neutral,0.0582028
1770,2021/9/30,neutral,0.08136912
1771,2021/10/29,negative,-0.9673763
1772,2021/11/1,negative,-0.95748836
1773,2021/10/26,positive,0.82005334
1774,2021/11/2,positive,0.5078361
1775,2021/10/22,negative,-0.9120453
1776,2021/10/21,negative,-0.8732635
1777,2021/10/30,negative,-0.9554326
1778,2021/10/26,negative,-0.95659035
1779,2021/10/21,neutral,0.05413291
1780,2021/10/26,positive,0.7701636
1781,2021/11/2,negative,-0.96097994
1782,2021/10/21,neutral,0.06931094
1783,2021/10/28,neutral,0.06669661
1784,2021/11/18,positive,0.6741941
1785,2021/11/9,positive,0.93471503
1786,2021/12/7,neutral,0.21601997
1787,2021/11/29,neutral,0.32196215
1788,2021/11/18,positive,0.49966285
1789,2021/11/23,positive,0.92284673
1790,2021/12/7,positive,0.93259704
1791,2021/11/14,negative,-0.90358835
1792,2021/11/20,neutral,0.15705732
1793,2021/12/8,positive,0.7528771
1794,2021/12/1,positive,0.5426435
1795,2021/12/29,positive,0.90667343
1796,2021/12/29,positive,0.91456026
1797,2021/12/23,neutral,-0.12729383
1798,2021/12/30,positive,0.7384073
1799,2022/1/7,positive,0.92620623
1800,2021/12/16,positive,0.8629304
1801,2021/12/21,neutral,0.080899335
1802,2022/1/2,neutral,0.34614125
1803,2021/12/8,positive,0.7528771
1804,2021/12/16,neutral,0.09278297
1805,2021/12/20,positive,0.88532877
1806,2021/12/17,neutral,0.11242746
1807,2021/7/23,negative,-0.9523992
1808,2021/7/23,neutral,0.20064346
1809,2021/7/25,positive,0.9004925
1810,2021/7/26,neutral,-0.1821005
1811,2021/7/26,negative,-0.66110134
1812,2021/7/26,negative,-0.3933583
1813,2021/7/26,neutral,0.009920161
1814,2021/7/26,neutral,0.19405185
1815,2021/7/27,negative,-0.96521086
1816,2021/7/27,neutral,0.2421144
1817,2021/7/27,neutral,0.1012668
1818,2021/7/27,neutral,0.103382155
1819,2021/7/27,negative,-0.9132537
1820,2021/7/27,neutral,0.24424121
1821,2021/7/27,negative,-0.6669972
1822,2021/7/27,positive,0.7578697
1823,2021/7/27,neutral,-0.06800099
1824,2021/7/29,positive,0.87147
1825,2021/7/29,neutral,-0.27602732
1826,2021/7/29,positive,0.74707067
1827,2021/7/29,positive,0.9029103
1828,2021/7/29,neutral,-0.0664058
1829,2021/7/29,negative,-0.086566925
1830,2021/7/29,negative,-0.8872793
1831,2021/7/30,negative,-0.9468768
1832,2021/7/30,negative,-0.9585113
1833,2021/7/30,negative,-0.9679542
1834,2021/7/30,neutral,-0.016089078
1835,2021/7/30,negative,-0.96601236
1836,2021/1/20,positive,0.7956975
1837,2021/7/30,negative,-0.9511314
1838,2021/7/30,neutral,-0.3690848
1839,2021/7/30,negative,-0.8356521
1840,2021/7/30,neutral,-0.012775258
1841,2021/7/31,positive,0.7806196
1842,2021/7/31,negative,-0.89995575
1843,2021/8/2,positive,0.49856156
1844,2021/8/2,positive,0.89075786
1845,2021/8/2,neutral,0.28648052
1846,2021/8/2,positive,0.8707071
1847,2021/8/2,negative,-0.91214657
1848,2021/8/2,positive,0.9304196
1849,2021/8/3,neutral,-0.033835117
1850,2021/8/3,negative,-0.86899453
1851,2021/8/3,neutral,0.115533665
1852,2021/8/4,negative,-0.8204994
1853,2021/8/4,negative,-0.9269448
1854,2021/8/4,negative,-0.96024215
1855,2021/8/4,neutral,-0.046460178
1856,2021/8/4,neutral,0.12950517
1857,2021/8/4,neutral,0.06986342
1858,2021/8/4,neutral,0.058816317
1859,2021/8/4,neutral,0.064789124
1860,2021/8/4,positive,0.7442157
1861,2021/8/4,neutral,0.045219876
1862,2021/8/4,neutral,0.02453388
1863,2021/8/5,neutral,0.028802712
1864,2021/8/5,neutral,0.40520293
1865,2021/8/5,negative,-0.9333559
1866,2021/8/5,positive,0.4973278
1867,2021/8/5,negative,-0.9362301
1868,2021/8/5,negative,-0.86361825
1869,2021/8/5,neutral,0.12857133
1870,2021/8/5,neutral,0.033064447
1871,2021/8/6,positive,0.90413743
1872,2021/8/6,positive,0.90413743
1873,2021/8/6,neutral,0.06810981
1874,2021/8/6,negative,-0.9227589
1875,2021/8/6,negative,-0.8921977
1876,2021/8/6,neutral,0.06810981
1877,2021/8/6,negative,-0.9227589
1878,2021/8/6,negative,-0.8586845
1879,2021/8/6,negative,-0.72395647
1880,2021/8/6,neutral,0.30652684
1881,2021/8/6,negative,-0.8586845
1882,2021/8/6,negative,-0.90407735
1883,2021/8/6,negative,-0.72395647
1884,2021/8/6,neutral,0.30652684
1885,2021/8/7,neutral,0.120563865
1886,2021/8/7,positive,0.48601672
1887,2021/8/7,positive,0.9206603
1888,2021/8/8,neutral,0.06428322
1889,2021/8/9,neutral,-0.036774762
1890,2021/8/9,neutral,-0.110724
1891,2021/8/9,positive,0.6362718
1892,2021/8/9,neutral,0.16958418
1893,2021/8/9,negative,-0.6836609
1894,2021/8/10,negative,-0.94765365
1895,2021/8/10,positive,0.6532403
1896,2021/8/11,negative,-0.8092051
1897,2021/2/7,neutral,-0.3316448
1898,2021/8/11,neutral,0.36425483
1899,2021/8/11,positive,0.8561511
1900,2021/8/11,positive,0.8046198
1901,2021/8/12,positive,0.6023586
1902,2021/8/12,positive,0.8077889
1903,2021/8/12,neutral,-0.240301
1904,2021/8/12,neutral,0.21931753
1905,2021/8/12,negative,-0.9295585
1906,2021/8/12,positive,0.56923985
1907,2021/8/13,neutral,0.21112207
1908,2021/8/13,negative,-0.957835
1909,2021/8/13,neutral,0.44908112
1910,2021/8/13,neutral,0.12167919
1911,2021/8/13,neutral,0.4347219
1912,2021/8/13,negative,-0.77665347
1913,2021/8/14,neutral,-0.049799584
1914,2021/8/14,neutral,0.096290655
1915,2021/8/15,neutral,0.060460784
1916,2021/8/16,positive,0.8469341
1917,2021/8/16,neutral,0.28688684
1918,2021/8/17,positive,0.74708027
1919,2021/8/17,negative,-0.9554459
1920,2021/8/17,neutral,0.21052472
1921,2021/8/17,neutral,-0.31627598
1922,2021/8/18,negative,-0.94849926
1923,2021/8/18,positive,0.85449535
1924,2021/8/18,negative,-0.9561372
1925,2021/8/18,neutral,0.1513532
1926,2021/8/18,positive,0.8994419
1927,2021/8/18,neutral,-0.20043719
1928,2021/8/18,negative,-0.75566757
1929,2021/8/19,neutral,-0.061090894
1930,2021/8/19,positive,0.61365527
1931,2021/8/19,neutral,0.32054806
1932,2021/8/19,negative,-0.9530662
1933,2021/8/19,neutral,0.107517615
1934,2021/8/19,neutral,-0.32809237
1935,2021/8/19,negative,-0.9190506
1936,2021/8/20,neutral,0.17586061
1937,2021/8/20,positive,0.5711081
1938,2021/8/21,neutral,0.06734275
1939,2021/8/22,negative,-0.9523999
1940,2021/8/23,neutral,0.089516416
1941,2021/8/23,positive,0.90469855
1942,2021/8/23,negative,-0.8983649
1943,2021/8/25,neutral,-0.020424098
1944,2021/8/25,neutral,0.040751886
1945,2021/8/25,neutral,0.0010798014
1946,2021/8/26,neutral,0.016727904
1947,2021/8/26,neutral,0.11291493
1948,2021/8/26,neutral,0.008189459
1949,2021/8/26,neutral,0.06237478
1950,2021/8/27,positive,0.9260461
1951,2021/8/27,negative,-0.42848185
1952,2021/8/27,neutral,0.07969108
1953,2021/8/27,neutral,0.12985355
1954,2021/8/27,negative,-0.90019375
1955,2021/8/28,neutral,0.045277942
1956,2021/8/30,neutral,0.08373807
1957,2021/8/30,negative,-0.9408013
1958,2021/8/30,negative,-0.95215863
1959,2021/8/30,neutral,-0.074033946
1960,2021/8/31,positive,0.8536594
1961,2021/8/31,neutral,0.09479633
1962,2021/8/31,neutral,-0.25534204
1963,2021/9/1,neutral,-0.0066646268
1964,2021/9/1,positive,0.6115119
1965,2021/9/1,positive,0.45903957
1966,2021/9/1,positive,0.6998031
1967,2021/9/1,neutral,0.06944995
1968,2021/9/1,neutral,0.22394967
1969,2021/9/1,positive,0.7680649
1970,2021/9/2,negative,-0.9590043
1971,2021/9/2,neutral,0.14363712
1972,2021/9/2,neutral,0.1849378
1973,2021/9/2,negative,-0.47704262
1974,2021/9/2,neutral,0.09816036
1975,2021/9/2,positive,0.50192356
1976,2021/9/3,negative,-0.6594034
1977,2021/9/4,negative,-0.7852199
1978,2021/9/7,negative,-0.8311267
1979,2021/9/7,positive,0.6046094
1980,2021/9/7,neutral,0.13186574
1981,2021/9/8,neutral,0.46259657
1982,2021/9/8,neutral,0.12502809
1983,2021/9/8,neutral,-0.19129074
1984,2021/9/9,positive,0.8320809
1985,2021/9/9,neutral,0.14898777
1986,2021/9/9,neutral,0.025213176
1987,2021/9/9,neutral,0.17464444
1988,2021/9/9,positive,0.5637738
1989,2021/9/9,negative,-0.46232584
1990,2021/9/9,positive,0.8957547
1991,2021/9/9,neutral,0.09210113
1992,2021/9/9,neutral,-0.03495965
1993,2021/9/9,neutral,0.06844732
1994,2021/9/9,neutral,0.05386612
1995,2021/9/10,positive,0.6218146
1996,2021/9/10,negative,-0.88747793
1997,2021/9/10,positive,0.8640093
1998,2021/9/10,negative,-0.958563
1999,2021/9/10,positive,0.9063376
2000,2021/9/10,negative,-0.8753547
2001,2021/9/11,neutral,0.39523003
2002,2021/9/12,neutral,-0.4269445
2003,2021/9/13,negative,-0.95125437
2004,2021/9/13,positive,0.6500036
2005,2021/9/14,positive,0.86535937
2006,2021/9/14,positive,0.92333263
2007,2021/9/14,neutral,0.1123446
2008,2021/9/14,neutral,0.42540544
2009,2021/9/14,neutral,-0.064087436
2010,2021/9/14,neutral,0.32829863
2011,2021/9/14,neutral,0.19606605
2012,2021/9/14,positive,0.012384564
2013,2021/9/14,neutral,0.34347662
2014,2021/9/14,positive,0.51702195
2015,2021/9/15,negative,-0.56909657
2016,2021/9/15,neutral,0.16000901
2017,2021/9/15,neutral,0.08665816
2018,2021/9/15,positive,0.5847912
2019,2021/9/15,negative,-0.9531454
2020,2021/9/15,neutral,0.022430528
2021,2021/9/15,negative,-0.9274324
2022,2021/9/15,neutral,0.020485222
2023,2021/9/16,neutral,0.031259947
2024,2021/9/16,negative,-0.91671616
2025,2021/9/16,positive,0.91825616
2026,2021/9/16,negative,-0.7710025
2027,2021/9/16,negative,-0.73969567
2028,2021/9/16,neutral,0.28153732
2029,2021/9/17,negative,-0.030967832
2030,2021/9/17,neutral,0.251624
2031,2021/9/17,positive,0.8050212
2032,2021/9/17,neutral,0.07956137
2033,2021/9/17,negative,-0.9226121
2034,2021/9/17,neutral,-0.11822671
2035,2021/9/18,positive,0.72407347
2036,2021/9/19,neutral,0.083683245
2037,2021/9/19,neutral,0.039061036
2038,2021/9/19,negative,-0.91436064
2039,2021/9/19,negative,-0.5328226
2040,2021/9/19,neutral,-0.15944368
2041,2021/9/20,negative,-0.43326348
2042,2021/9/20,negative,-0.94316137
2043,2021/9/20,neutral,0.37171087
2044,2021/9/21,neutral,0.063125886
2045,2021/9/21,negative,-0.5243458
2046,2021/9/21,neutral,0.119700186
2047,2021/9/21,neutral,0.11780431
2048,2021/9/22,neutral,-0.2584872
2049,2021/9/22,neutral,0.427119
2050,2021/9/22,neutral,0.11306681
2051,2021/9/22,neutral,0.37501153
2052,2021/9/23,neutral,0.1852598
2053,2021/9/23,neutral,0.14809369
2054,2021/9/23,positive,0.91835994
2055,2021/9/23,neutral,0.101244934
2056,2021/9/23,negative,-0.88720316
2057,2021/9/24,positive,0.91916037
2058,2021/9/24,neutral,0.01384243
2059,2021/9/24,negative,-0.95923615
2060,2021/9/24,negative,-0.6020066
2061,2021/9/25,neutral,0.03415218
2062,2021/9/25,neutral,0.35280448
2063,2021/9/27,negative,-0.94354695
2064,2021/9/27,positive,0.64904225
2065,2021/9/27,negative,-0.95172685
2066,2021/9/27,negative,-0.9391498
2067,2021/9/28,positive,0.5347617
2068,2021/9/28,positive,0.61401516
2069,2021/9/28,positive,0.61401516
2070,2021/9/28,neutral,0.23725687
2071,2021/9/28,positive,0.8246512
2072,2021/9/28,neutral,0.14986576
2073,2021/9/28,neutral,0.45124388
2074,2021/9/28,neutral,0.1941339
2075,2021/9/28,positive,0.47346875
2076,2021/9/28,positive,0.8532112
2077,2021/9/29,negative,-0.9430732
2078,2021/9/29,negative,-0.85343415
2079,2021/9/29,neutral,-0.40060014
2080,2021/9/29,neutral,-0.0042739813
2081,2021/7/3,positive,0.84639996
2082,2021/9/29,negative,-0.788595
2083,2021/9/29,neutral,0.19703804
2084,2021/9/29,neutral,0.018240567
2085,2021/9/30,neutral,-0.39552894
2086,2021/9/30,negative,-0.95484865
2087,2021/9/30,negative,-0.74254096
2088,2021/9/30,negative,-0.94205254
2089,2021/9/30,negative,-0.94942564
2090,2021/9/30,neutral,0.09274135
2091,2021/9/30,neutral,-0.06671933
2092,2021/10/1,neutral,0.14557517
2093,2021/10/1,negative,-0.90291893
2094,2021/10/1,positive,0.91830933
2095,2021/10/2,neutral,0.033722866
2096,2021/10/3,positive,0.77250385
2097,2021/10/4,negative,-0.9646145
2098,2021/10/4,positive,0.798948
2099,2021/10/4,neutral,-0.01260749
2100,2021/10/4,neutral,0.41061294
2101,2021/10/4,positive,0.86041087
2102,2021/10/4,negative,-0.46227574
2103,2021/10/4,neutral,0.30016503
2104,2021/10/4,neutral,-0.041397765
2105,2021/10/5,positive,0.72785985
2106,2021/10/5,neutral,0.013797946
2107,2021/10/5,negative,-0.29770315
2108,2021/10/5,negative,-0.9556973
2109,2021/10/5,neutral,0.13935441
2110,2021/10/5,negative,-0.89484376
2111,2021/10/6,negative,-0.6036977
2112,2021/10/6,neutral,0.10266599
2113,2021/10/6,negative,-0.80157244
2114,2021/6/16,neutral,0.008648373
2115,2021/10/6,positive,0.9100754
2116,2021/10/6,negative,-0.69446874
2117,2021/10/7,positive,0.6381323
2118,2021/10/7,positive,0.6381323
2119,2021/10/7,negative,-0.95896405
2120,2021/10/7,neutral,0.1768428
2121,2021/10/7,negative,-0.95896405
2122,2021/10/7,neutral,0.1768428
2123,2021/10/7,neutral,-0.20684016
2124,2021/10/8,positive,0.9089443
2125,2021/10/8,neutral,0.4021309
2126,2021/10/8,neutral,-0.031180926
2127,2021/10/9,negative,-0.5804309
2128,2021/10/10,neutral,0.24109428
2129,2021/10/11,neutral,0.011326231
2130,2021/10/11,neutral,0.031893503
2131,2021/10/11,neutral,0.07111448
2132,2021/10/11,neutral,0.26807356
2133,2021/10/11,neutral,0.05741363
2134,2021/10/11,neutral,0.0074157147
2135,2021/10/12,neutral,0.06774475
2136,2021/10/12,neutral,0.28775874
2137,2021/10/12,negative,-0.36075747
2138,2021/10/13,neutral,0.12520613
2139,2021/10/13,negative,-0.8572435
2140,2021/10/13,positive,0.62722313
2141,2021/10/13,neutral,0.10288167
2142,2021/10/13,negative,-0.7803677
2143,2021/10/13,negative,-0.94060254
2144,2021/10/13,neutral,0.27553743
2145,2021/10/13,neutral,0.0075300583
2146,2021/10/13,neutral,0.24020033
2147,2021/10/13,negative,-0.9618901
2148,2021/10/14,neutral,0.38426977
2149,2021/10/14,negative,-0.5459926
2150,2021/10/14,neutral,0.13010886
2151,2021/10/14,neutral,0.1302751
2152,2021/10/15,negative,-0.92867774
2153,2021/10/15,negative,-0.9501067
2154,2021/10/15,negative,-0.9501067
2155,2021/10/15,negative,-0.81687737
2156,2021/10/15,neutral,0.12592569
2157,2021/10/18,negative,-0.7874701
2158,2021/10/18,neutral,-0.19036677
